11/18/2022 17:20:49.850 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
11/18/2022 17:20:49.850 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
11/18/2022 17:20:49.850 | DEBUG    |                             AshitaCore::Initialize | <Begin>
11/18/2022 17:20:49.850 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
11/18/2022 17:20:49.850 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
11/18/2022 17:20:49.850 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : G:\Ashita-v4beta\
11/18/2022 17:20:49.850 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\mybootsettings.ini
11/18/2022 17:20:49.850 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\boot\mybootsettings.ini
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   file : G:\PlayOnline\SquareEnix\PlayOnlineViewer\pol.exe
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   script : retail.txt
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   args : 
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   level : 5
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   x : -1
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   y : -1
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
11/18/2022 17:20:49.852 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 1
